LOC_BLANK,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,label
15,31,0,3,16,12,6,76,69.85056289,32.03288094,71678.49707,0.747985558,368,0.03,3982.140716,2237.459888,147,221,46,20,99,Y
18,50,3,29,25,18,23,76,105.5508203,28.20413668,83864.18492,0.987492039,459,0.04,4659.118785,2974.561658,165,293,66,22,131,Y
17,24,0,16,12,11,6,90,63.76398584,37.42488396,83786.97639,0.761404195,385,0.032193007,4654.830979,2284.253239,147,238,41,19,126,Y
4,8,0,0,4,3,1,24,27.67933708,11.01611767,3356.93471,0.100898039,66,0.090898039,186.4981959,304.7985205,30,35,14,10,31,Y
4,5,2,3,3,3,2,19,34.56596387,10.03356993,3445.787117,0.113828334,69,0.103828334,191.4320969,344.5673662,28,41,18,12,32,Y
2,3,1,0,2,1,1,17,31.52270494,10.47,3456.897359,0.11,66,0.1,192.0462296,330.1016447,29,37,18,13,23,Y
4,5,2,3,3,3,2,19,34.97944748,9.979637285,3448.457256,0.114301427,70,0.104301427,191.5806482,346.7407571,28,41,18,12,33,Y
3,4,2,0,2,2,2,17,31.43012723,10.47,3446.891251,0.11,66,0.1,191.4907634,329.146937,29,37,18,13,24,Y
14,17,1,6,10,7,6,86,80.08287975,39.5203849,98365.58933,0.904814555,432,0.026896291,5464.756342,2717.174552,168,263,53,22,112,Y
8,37,8,8,19,8,11,92,62.04116624,41.4693295,98515.99846,0.808497225,396,0.022378704,5473.114413,2435.707648,174,222,47,22,121,Y
17,19,0,35,10,6,4,89,59.83204566,40.64113039,97120.99318,0.797870562,389,0.020638234,5395.613853,2402.511716,145,243,46,25,144,Y
79,36,0,30,18,8,13,111,68.07104732,41.91506883,116972.2396,0.941632766,448,0.02,6498.458411,2813.716715,183,264,53,24,222,Y
19,58,0,6,29,5,27,114,39.25527194,56.33061622,116310.9704,0.704182198,357,0.02,6461.72251,2109.101304,142,215,33,25,144,Y
74,38,0,28,19,8,14,111,65.5878561,43.15732451,116915.2549,0.921170531,440,0.02,6495.292705,2752.996683,180,259,51,24,216,Y
10,30,2,3,15,6,12,50,28.45210014,36.99096204,37128.07706,0.336256856,188,0.03,2062.661677,1019.090563,71,117,20,21,69,Y
6,20,5,3,10,4,3,55,40.83861894,30.12042252,37016.4759,0.407471626,213,0.03,2056.464223,1229.359876,91,121,32,21,73,Y
4,23,7,0,12,4,4,58,41.664988,29.851253,37122.75535,0.410672846,217,0.03,2062.367813,1243.6315,91,125,31,20,74,Y
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Y
0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,Y
12,29,3,11,15,10,7,71,50.89704666,34.3667238,59404.07419,0.574322507,301,0.03,3300.225197,1735.262313,111,189,33,20,101,Y
7,16,1,22,8,6,4,59,52.51886918,33.90499036,59733.64801,0.587684373,292,0.03,3318.536465,1768.133417,129,162,43,22,92,Y
7,33,4,8,17,9,12,66,43.21886892,37.13199269,59587.60235,0.532571524,274,0.03,3310.424448,1604.667262,113,161,34,22,89,Y
8,32,1,9,16,12,14,67,43.40357171,37.27964283,60321.77754,0.537193882,282,0.03,3351.210731,1618.122611,110,172,31,21,89,Y
3,5,0,6,3,2,1,30,22.63865021,23.13356578,12112.14983,0.170281215,102,0.040281215,672.8988638,523.6779081,39,63,16,19,43,Y
2,4,0,4,2,2,1,29,25.6864011,21.89516706,12101.59098,0.18125964,108,0.043753213,672.3131105,555.9142681,42,66,17,17,38,Y
1,3,0,2,2,2,1,28,27.76071513,21.04784122,12092.57462,0.1888026,112,0.046267533,671.8127608,577.8366245,44,68,17,17,35,Y
3,6,0,6,3,2,2,30,22.84274706,23.02266923,12099.98306,0.171460966,102,0.041460966,672.2228667,525.7247754,39,63,16,19,42,Y
13,6,0,2,3,3,1,29,37.00079259,18.37834923,12075.75158,0.219380214,124,0.056460071,670.8790405,665.0922763,41,82,21,19,47,Y
6,18,0,7,9,6,5,51,77.78137575,20.45320829,32082.72184,0.521197496,258,0.047649687,1782.373861,1576.257046,116,141,51,17,66,Y
8,16,0,10,8,6,4,58,68.12621505,21.89689265,32073.26279,0.487817511,247,0.043477189,1781.848126,1473.551004,110,136,44,17,78,Y
7,16,1,8,9,5,5,50,67.40515553,22.6465628,32196.37135,0.4832724,240,0.045948029,1788.687178,1456.483729,103,136,46,20,69,Y
6,21,0,5,11,8,3,49,61.30943743,23.59772947,32086.53009,0.462514333,240,0.044039564,1782.586554,1387.824786,91,148,37,18,63,Y
8,22,0,6,11,10,1,51,47.92347653,25.93830724,32083.33809,0.415372528,226,0.04,1782.409655,1238.859615,76,149,26,17,68,Y
8,23,0,6,12,10,1,50,46.31370428,26.33006189,32089.51053,0.409323488,224,0.039830872,1782.752742,1218.95691,73,151,25,17,66,Y
11,25,5,7,13,10,5,78,31.11249947,57.12988674,100323.642,0.591756624,310,0.02,5573.534958,1762.627818,109,200,26,26,107,Y
30,26,1,5,17,15,9,96,46.60391264,46.30108068,99790.80831,0.7180889,326,0.02,5543.931273,2156.08455,135,191,57,39,136,Y
11,28,0,4,15,8,8,75,57.83154858,41.74701873,99893.3253,0.80016447,383,0.02,5549.632425,2400.261093,182,200,52,25,94,Y
7,144,0,1,72,44,1,347,112.1396991,96.47956133,1043451.73,3.609194373,1642,0.01,57969.54331,10816.68622,732,910,75,20,359,Y
16,11,4,5,6,4,1,43,36.17054806,29.05361072,30283.6562,0.349428437,187,0.037885687,1682.427449,1045.151655,77,110,27,20,73,Y
17,13,4,5,7,6,1,52,43.49373093,26.76216775,30286.29685,0.383865367,202,0.04,1682.573385,1142.002174,82,120,30,19,82,Y
11,11,2,5,6,3,3,41,32.24311985,30.85481055,30345.82242,0.326857011,176,0.033371402,1685.880877,987.1656603,73,103,26,21,63,Y
7,19,0,5,10,3,6,51,25.68729025,35.35923472,31966.85248,0.297926918,173,0.029654486,1775.939486,905.4943287,73,100,18,18,66,Y
2,15,0,3,8,1,7,25,34.54669608,31.17859913,32545.21791,0.349897722,198,0.029158143,1808.071779,1056.021497,59,139,19,20,32,Y
9,23,0,23,12,5,7,49,27.30078849,36.57755732,32298.18142,0.305373818,174,0.025028755,1794.34285,920.5295209,69,105,19,19,84,Y
10,24,0,16,12,6,6,49,33.47863137,32.26417223,32312.55352,0.343364337,192,0.027951103,1795.140651,1029.223318,79,113,22,18,79,Y
8,20,0,31,10,3,8,48,17.93786627,42.78507461,32230.34119,0.248144751,147,0.021357459,1790.575443,757.6744812,54,92,13,21,90,Y
2,3,0,0,2,1,1,8,22.63310815,4.533842724,463.2596347,0.03,26,0.218871909,25.737227,102.3316167,11,15,7,6,14,Y
0,3,0,0,2,1,1,5,17.31525522,5.517823383,526.7263411,0.03,23,0.179643532,29.2594194,95.50237115,10,13,7,8,8,Y
0,3,0,0,2,1,1,4,13.60942029,6.049118687,498.070917,0.03,21,0.16836271,27.67254605,82.32161381,6,15,5,9,7,Y
0,3,0,0,2,1,1,5,13.55921344,6.089826937,502.8785613,0.03,21,0.167005769,27.93986356,82.55500777,6,15,5,9,8,Y
0,2,0,0,1,1,1,4,14.07963394,5.905854302,488.5612604,0.03,21,0.17300465,27.14368071,82.82922138,6,14,5,9,6,Y
7,21,0,1,11,5,7,40,46.25421621,14.52581918,9611.993902,0.219131296,124,0.067282824,534.0038038,665.3379423,50,74,25,14,51,Y
10,5,0,10,3,1,2,38,77.62666745,11.35237749,9733.558162,0.287116905,150,0.086319116,540.7545025,865.7286225,68,81,40,13,61,Y
9,15,0,5,8,3,6,43,62.8519349,12.71343846,9694.770112,0.256482093,138,0.077566312,538.6013128,774.4850209,58,80,33,14,60,Y
8,23,0,1,12,4,9,47,48.1971446,14.28690238,9666.157523,0.225580152,127,0.068232061,537.0131466,680.8653859,49,77,26,14,58,Y
8,19,1,1,10,4,6,44,42.79059632,15.42659261,9680.278006,0.212888724,122,0.06315549,537.7974769,638.5267825,49,72,23,13,58,Y
15,31,0,1,16,12,6,76,69.57658354,32.23020665,71638.6005,0.745159667,367,0.029813833,3979.925604,2229.964372,149,218,46,20,96,Y
11,33,0,1,17,12,8,68,55.3432951,38.27944216,71773.11862,0.653717735,327,0.026296836,3987.399224,1956.306805,132,195,39,22,84,Y
4,46,0,1,23,18,19,49,38.27893595,44.37408843,71727.6704,0.548262532,286,0.024161609,3984.874329,1642.743979,107,179,29,23,58,Y
6,36,1,2,18,12,12,57,36.20345198,46.34712606,71989.13244,0.531634628,273,0.021665385,3999.399396,1590.154731,107,166,30,25,70,Y
4,3,0,1,2,1,1,15,16.52687161,15.15184066,3790.264897,0.079861768,58,0.069861768,210.5735977,250.2721173,21,36,7,11,24,Y
3,3,0,0,2,1,1,14,15.18199141,15.65931327,3712.44637,0.07820849,58,0.06,206.24387,237.2661559,22,35,7,9,19,Y
3,4,0,0,2,1,1,16,14.04391711,16.34970905,3741.30815,0.072814773,54,0.06,207.8511976,229.0353436,19,34,7,11,22,Y
3,5,0,0,3,1,1,17,13.77301669,16.55795093,3760.646292,0.071401374,52,0.060700687,208.9275329,227.3906988,18,33,7,13,23,Y
7,10,0,0,5,5,1,44,64.63316716,13.12277722,10884.56855,0.2749037,155,0.078301233,604.7022881,836.2407337,70,85,30,11,56,Y
8,11,0,0,6,6,1,45,64.82210087,13.00112605,10899.8355,0.276388656,155,0.078796219,605.5500588,839.75958,70,85,30,11,57,Y
6,9,1,1,5,4,1,35,45.5019467,16.38818828,10895.01472,0.227730827,130,0.062576942,605.2788454,690.4608338,52,78,23,15,47,Y
6,9,2,1,5,3,1,29,32.80013513,18.55619611,10901.95025,0.196411292,114,0.052137097,605.6616398,593.6730297,40,73,18,17,42,Y
12,3,0,0,2,1,1,74,119.5011573,19.09951384,42614.82412,0.75045592,362,0.055032566,2367.494401,2248.675338,161,200,60,14,89,Y
12,38,0,8,19,13,8,97,101.4523605,20.59360992,42331.3175,0.685128723,323,0.051570545,2351.740646,2066.684342,134,188,64,19,120,Y
8,5,0,3,3,2,1,30,64.23339186,10.12112426,6474.173793,0.216623401,117,0.101082268,359.6758408,643.053451,52,64,32,12,44,Y
10,3,0,9,2,2,1,27,53.44870347,11.22271637,6502.564812,0.194570823,109,0.088742494,361.2499435,585.8293633,48,60,27,12,49,Y
7,7,0,2,4,2,2,31,58.956948,10.56440274,6494.976423,0.208043818,113,0.095362545,360.8340846,617.2975413,50,62,30,12,42,Y
9,4,0,4,2,2,1,28,67.56814059,9.884045272,6439.221006,0.221301815,119,0.104781089,357.730829,657.2233016,52,66,33,12,45,Y
5,31,0,3,16,4,13,50,27.681477,31.22061156,26542.1852,0.284448642,161,0.033612161,1474.563808,854.7134484,58,103,18,20,61,Y
8,34,0,3,17,5,12,58,28.5887338,30.58835504,26500.72184,0.289119065,155,0.03,1472.261067,869.0525074,61,93,25,24,73,Y
2,44,0,2,22,4,18,55,25.13071622,32.60348415,26587.7677,0.272827864,156,0.030706966,1477.094233,816.7164094,56,99,17,20,62,Y
1,3,0,0,2,2,1,13,34.51220948,6.433848225,1395.075039,0.072769196,49,0.159153794,77.50253637,218.6416967,19,29,13,8,17,Y
3,6,0,1,3,2,1,16,32.96420199,6.604323397,1405.829089,0.074652005,47,0.153956016,78.10043984,214.4809553,19,28,13,9,23,Y
1,4,0,0,2,2,1,4,26.686552,7.195469392,1381.162759,0.06007551,46,0.140113265,76.73456836,191.978609,18,28,10,8,7,Y
2,3,0,0,2,2,1,15,34.59005522,6.412844199,1404.262259,0.075254664,47,0.160509329,78.01118003,219.8929493,20,27,15,9,19,Y
3,7,0,2,4,2,1,15,29.80568262,6.922144136,1407.31694,0.071839432,46,0.145518297,78.18481703,204.3050665,19,26,12,9,23,Y
5,16,0,0,8,6,5,33,29.55704826,22.67125666,14968.73391,0.217037981,125,0.045679327,831.5976039,663.539017,52,73,21,17,42,Y
5,16,0,4,8,3,5,36,28.56853679,23.0479874,15108.00863,0.214072186,120,0.042036093,839.3374655,656.4387732,48,71,22,21,48,Y
5,13,0,1,7,5,2,36,38.62544936,19.79741714,14969.97549,0.253816592,134,0.05,831.6651988,758.9945744,59,75,29,19,45,Y
5,16,0,4,8,3,5,35,28.05527194,23.24824188,15121.73869,0.212268091,119,0.041134046,840.1005974,651.0210778,48,71,22,21,47,Y
6,14,0,1,7,6,3,37,36.91354689,20.25675304,14975.18498,0.246437702,133,0.05,831.9548202,742.03973,58,74,28,19,47,Y
7,16,1,4,8,2,4,31,36.02079476,30.14503306,32734.44994,0.36,193,0.03,1818.584997,1085.857334,69,124,26,23,46,Y
7,14,1,8,8,3,5,42,41.23014944,28.14774508,32434.85939,0.385200747,204,0.036300187,1801.937577,1155.016156,72,132,28,21,62,Y
5,19,0,5,10,3,6,34,36.86616037,29.68278896,32466.86851,0.364173829,204,0.03,1803.716811,1093.917487,70,133,22,18,46,Y
2,15,0,0,8,1,7,25,33.69628789,31.68123531,32603.29797,0.345568796,195,0.02855688,1811.298535,1042.649137,59,135,19,20,30,Y
2,15,0,1,8,1,6,25,36.34156624,29.92889485,32547.0375,0.360935594,204,0.03,1808.172623,1087.518734,62,141,20,19,31,Y
60,30,5,13,15,1,15,46,16.11731235,49.90323175,39436.68647,0.263167595,170,0.020166716,2190.924332,794.0440384,67,102,10,15,127,Y
14,20,0,1,10,3,6,64,41.88717533,31.97566319,39332.00083,0.42597151,218,0.028735343,2185.112262,1270.093225,99,119,35,21,81,Y
49,27,4,14,14,2,13,44,21.81327795,45.61272697,39394.57213,0.300200735,182,0.022364749,2188.584169,902.1843227,69,113,14,16,115,Y
25,47,7,31,24,3,17,41,26.21689062,52.13172784,65535.37747,0.430186282,254,0.022115067,3640.851152,1290.641832,105,148,18,16,110,Y
16,30,4,10,17,4,11,58,24.62378054,51.67627397,65309.11274,0.419441416,223,0.02,3628.282868,1266.678897,83,140,24,30,93,Y
24,49,7,33,25,4,17,49,34.34907868,48.35001683,65329.72099,0.482804673,271,0.023200161,3629.424677,1443.06464,103,168,22,17,118,Y
22,47,6,32,24,6,15,60,42.18460244,43.92625721,65304.23694,0.536752961,288,0.025060447,3628.009,1602.852028,107,180,28,19,124,Y
46,20,0,5,11,7,2,322,240.6414318,63.46547359,869811.1413,4.749853201,1958,0.018374889,48322.84106,14248.98801,861,1096,132,20,376,Y
28,16,0,2,8,7,1,382,279.718008,55.1183687,849898.4044,5.137182201,2057,0.02,47216.58278,15418.46978,939,1118,161,18,414,Y
3,4,0,0,3,3,1,17,30.25114282,12.24489069,4510.005482,0.118515814,77,0.078515814,250.55438,368.9991197,30,47,15,12,23,Y
2,8,0,0,4,3,2,22,31.23164537,12.09517868,4541.012717,0.127275792,77,0.078637896,252.2779029,376.2019019,29,47,16,13,26,Y
2,6,0,0,4,4,2,18,23.48679468,13.9103352,4535.508118,0.105932263,69,0.07,251.974773,326.3197834,22,47,11,14,24,Y
2,7,0,0,4,3,2,21,30.44354663,12.27774982,4544.328412,0.125247224,77,0.077623612,252.4625026,371.3333383,28,48,15,13,25,Y
2,4,0,0,3,3,1,17,25.48828653,13.41260434,4559.240536,0.111438762,74,0.071438762,253.2931993,340.5281377,22,51,10,12,22,Y
6,3,0,0,2,2,1,43,117.5847424,15,26456.09807,0.58991381,279,0.07,1469.78484,1763.741826,120,159,63,15,52,Y
7,3,0,0,2,2,1,43,116.3742476,15.13401838,26462.95969,0.586404872,277,0.069600541,1470.165972,1753.189007,119,158,63,16,52,Y
3,3,0,0,2,2,1,36,117.2321729,15,26377.50976,0.584133983,310,0.07,1465.415291,1758.499522,146,163,45,10,43,Y
4,3,0,0,2,2,1,38,117.3122091,15,26395.34995,0.585446051,303,0.07,1466.407215,1759.689568,140,162,49,11,45,Y
3,9,0,8,5,3,1,18,21.25724155,9.528606032,1917.382617,0.065180153,47,0.105180153,106.5185588,201.6674718,20,27,10,9,33,Y
2,8,0,10,4,2,1,22,19.22209211,9.990521812,1917.965062,0.060074631,46,0.100074631,106.548656,192.0052351,20,26,9,8,38,Y
7,5,0,8,3,2,1,18,21.56395253,9.463187993,1906.563025,0.064226866,48,0.104226866,105.9175163,202.3110819,21,26,9,8,36,Y
4,9,0,7,5,3,1,17,22.05945333,9.346557973,1917.078536,0.067180682,47,0.107180682,106.5025545,205.4704757,20,27,10,9,31,Y
8,31,1,2,16,7,10,84,112.6879915,22.3582969,53368.90481,0.812607386,376,0.045573063,2964.938801,2431.83449,173,203,69,18,97,Y
6,21,6,4,11,10,5,42,65.91775702,15.97385935,14970.075,0.322844927,169,0.068033424,831.6735716,972.8816096,67,102,36,16,61,Y
12,25,3,9,13,12,7,55,99.26433318,12.92374587,15117.18931,0.402716966,198,0.083009431,839.8454796,1209.881916,84,114,52,15,83,Y
7,10,3,3,6,5,2,36,58.60936181,17.01310279,15254.40787,0.309897279,159,0.05747432,847.4655046,925.9572366,70,89,37,17,54,Y
8,18,0,6,9,8,3,44,72.19815663,15.78966374,15052.10369,0.339966689,169,0.06646275,836.2281134,1011.977848,74,94,44,17,62,Y
27,1,0,1,1,1,1,36,430.0687902,2.08322893,1846.199826,0.301031321,144,0.477354214,102.564963,889.9640998,70,73,68,4,67,Y
15,43,0,6,22,11,11,123,87.34238063,35.99563466,111832.6608,1.036859133,496,0.027632795,6212.925114,3119.451051,200,295,57,20,151,Y
15,35,2,12,18,9,13,97,73.65038139,39.49327397,111635.1949,0.950674212,467,0.023719695,6201.953256,2853.435988,172,295,46,21,131,Y
6,15,1,3,10,3,3,59,42.05517101,29.96507501,37164.17983,0.413604833,218,0.031700604,2064.673596,1246.560738,89,128,32,21,73,Y
5,18,1,2,16,2,2,70,50.69352183,27.25810552,37052.5036,0.455062333,222,0.035843722,2058.465207,1366.740646,89,133,45,27,81,Y
4,21,1,1,20,2,1,75,52.99364773,26.59261082,37000.80269,0.464501974,222,0.037416996,2055.593983,1397.378574,87,135,49,30,85,Y
3,25,7,0,14,4,3,62,43.64344427,29.28017061,37087.63165,0.419309188,217,0.031329884,2060.417128,1270.185384,90,127,35,22,77,Y
5,17,1,2,13,3,3,64,44.90387319,29.10066341,37116.11822,0.426458537,218,0.033307317,2062.003239,1285.496215,88,130,37,23,76,Y
0,3,0,0,2,1,1,5,12.11026537,3.775957256,169.688285,0.014480855,13,0.267923419,9.428851292,45.23380768,4,9,3,6,7,Y
0,3,0,0,2,1,1,5,11.83688562,3.804839922,169.4848099,0.014879002,13,0.264637006,9.418587103,44.73263941,4,8,3,6,7,Y
0,2,0,0,1,1,1,5,10.6125124,3.948935883,165.1627252,0.01,13,0.254085129,9.178383082,41.857493,4,8,3,5,7,Y
0,3,0,0,2,1,1,5,12.83228263,3.686598685,171.6220045,0.016268026,13,0.275072105,9.536081578,46.83868762,4,9,4,6,7,Y
0,3,0,0,2,1,1,5,10.01659342,4,160.291145,0.01,12,0.25,8.905292818,40.07278624,4,8,3,6,8,Y
11,17,0,2,9,7,4,62,43.49118716,31.36796933,42804.43415,0.449912904,234,0.03,2378.028011,1364.450725,89,145,32,23,78,Y
11,29,0,14,15,7,11,58,44.68329941,31.20204025,42956.62134,0.458811011,236,0.03,2386.481541,1382.336838,89,147,33,23,86,Y
11,29,0,14,15,7,11,58,44.74853133,31.17843359,42954.12765,0.459153136,236,0.03,2386.34298,1383.307448,89,147,33,23,86,Y
6,5,0,0,3,3,1,31,61.65342382,14.22746832,12195.50234,0.288292589,154,0.071317036,677.5294279,863.6817742,59,94,34,15,41,Y
23,8,0,17,4,4,1,49,62.01036824,14.14234723,12364.01524,0.28750268,159,0.06916756,686.8930226,875.1867115,62,96,31,14,91,Y
20,8,0,15,4,4,1,46,60.45100344,14.34060105,12351.80814,0.284024543,158,0.068008181,686.2147859,863.2323543,60,98,29,14,84,Y
6,7,0,0,4,4,1,32,42.94011676,17.10850322,12279.69307,0.241954797,136,0.055488699,682.2066951,723.3078342,43,93,22,17,43,Y
3,7,0,1,4,4,1,28,36.22094308,14.9606179,8105.892124,0.18,105,0.07,450.3277567,541.8357564,43,61,21,14,35,Y
8,12,0,4,6,5,3,37,36.04205638,14.87172471,7970.665223,0.18,108,0.07,442.8119568,535.9577694,46,62,18,11,51,Y
9,8,2,15,4,4,2,27,28.86525756,17.10027007,8000.616932,0.160305318,92,0.060152659,444.4748465,476.3848805,40,52,19,16,57,Y
7,7,0,5,4,4,1,34,34.46146121,15.32155785,8003.810424,0.174230527,102,0.068076842,444.6542116,524.3405266,46,56,20,13,49,Y
8,11,0,4,6,4,2,36,36.09586804,14.86927873,7979.294657,0.18,108,0.07,443.2913698,536.6487601,47,61,19,12,52,Y
0,1,0,0,1,1,1,3,10.71709071,1.5,24.10468318,0.01,6,0.67,1.335250885,16.06809425,2,4,2,3,5,Y
1,1,0,0,1,1,1,3,7.29956088,1.957421075,27.56365068,0.000851579,6,0.514476835,1.53296843,14.12756621,1,5,1,3,6,Y
0,1,0,0,1,1,1,2,9.803592946,1.667703407,26.60710124,0.01,6,0.612980842,1.474100521,16.00179896,2,4,2,3,5,Y
1,1,0,0,1,1,1,3,10.36386799,1.5,23.3134643,0.01,6,0.67,1.292864159,15.54532463,2,3,2,3,6,Y
1,1,0,0,1,1,1,3,10.57347235,1.5,23.78297808,0.01,6,0.67,1.318016683,15.85553909,2,3,2,3,6,Y
32,15,3,16,8,6,4,77,101.7851793,22.28869675,46505.10621,0.715798462,330,0.047369112,2583.62055,2144.25535,142,188,68,20,133,Y
36,15,3,15,8,6,4,77,108.3152892,21.64631822,46506.18984,0.738835484,337,0.049141191,2583.6808,2211.928377,146,191,72,20,136,Y
56,13,5,11,7,6,1,76,138.7946485,18.64800947,46511.24768,0.84636104,372,0.057412388,2583.962021,2527.792966,164,207,90,20,152,Y
22,48,3,23,24,15,9,115,74.66228858,43.63942113,137490.5009,1.06356112,517,0.026241788,7638.364005,3186.575749,198,318,54,22,166,Y
0,7,0,0,4,2,4,9,12.73977704,9.446854839,1136.068411,0.04,28,0.109008539,63.11196394,120.2875332,11,17,6,11,12,Y
1,5,0,0,3,3,2,10,14.4932873,8.813275496,1117.398571,0.04,30,0.11622954,62.07540329,127.0785564,13,17,7,9,13,Y
1,6,0,0,3,3,2,10,14.0231541,8.987594547,1123.837811,0.04,30,0.114468742,62.43284538,125.3406483,13,17,7,10,13,Y
1,5,0,0,3,3,1,10,14.90721987,8.659794878,1111.72909,0.04,31,0.11777985,61.76069051,128.6087117,14,17,7,9,13,Y
1,6,0,0,3,3,3,10,13.41865618,9.211734224,1132.117395,0.04,29,0.112204705,62.89244492,123.1060436,12,17,7,10,13,Y
4,9,0,1,5,3,1,20,31.30355777,13.62240188,5810.597941,0.14,85,0.071645661,322.8120094,426.4514726,38,46,18,13,29,Y
4,10,0,1,5,3,1,20,27.42332653,14.70395722,5810.211058,0.131873355,79,0.065936678,322.7911875,397.8366904,34,44,17,15,28,Y
4,5,0,4,3,3,1,24,33.469122,13.25377072,5878.890465,0.149265854,88,0.079265854,326.6024927,443.5317077,34,54,18,13,35,Y
1,29,0,23,15,3,13,36,24.25262531,47.48552109,54692.39262,0.38,218,0.02,3038.468069,1151.734583,85,133,18,20,64,Y
13,12,0,11,6,3,2,54,45.01374721,38.93747194,54454.90791,0.501487851,260,0.028378472,3025.271175,1507.121592,113,147,32,21,80,Y
8,18,0,13,9,4,4,65,46.88721192,37.58561972,54668.76848,0.514490764,262,0.030345443,3037.154973,1553.556846,108,153,36,22,89,Y
5,14,0,17,7,3,2,50,28.39201814,45.73879161,54507.37045,0.404421773,218,0.02168426,3028.186505,1220.910546,92,126,24,23,75,Y
6,135,2,7,68,51,58,234,82.64963829,113.0844737,1055996.922,3.110796873,1428,0.01,58666.49958,9341.524654,574,853,66,26,254,Y
77,117,7,26,62,33,33,373,122.5858761,97.92820468,1172406.516,3.993258118,1639,0.01,65133.69551,11983.61343,650,989,122,37,486,Y
10,47,2,3,24,11,13,82,77.02046839,26.27797581,53015.82119,0.675729797,325,0.04,2945.319826,2019.712839,125,200,52,22,102,Y
4,7,0,0,4,3,1,23,46.4531214,12.82688086,7523.513171,0.192425748,107,0.074141916,417.9718987,589.7575253,50,57,29,15,29,Y
3,7,0,0,4,3,1,22,53.06928994,11.98378379,7571.817393,0.206715529,112,0.078905176,420.6536143,633.3746997,54,58,34,15,27,Y
5,6,0,0,4,4,1,31,46.40936342,12.88139544,7698.781767,0.200341633,112,0.08,427.7121306,597.6772921,48,63,26,14,40,Y
3,6,0,0,3,3,1,23,55.04618882,11.73581665,7574.724332,0.21174785,116,0.08174785,420.815559,645.6984226,53,63,32,14,29,Y
62,68,1,40,35,20,25,276,193.537121,59.37383126,539937.3707,3.307178817,1331,0.016480303,29996.51821,9923.012033,555,775,139,30,382,Y
18,99,2,20,51,32,37,192,85.65826873,78.50254714,507781.9804,2.177636321,932,0.012454545,28210.10795,6542.41669,362,570,89,39,236,Y
15,20,0,7,10,7,3,74,81.99992965,22.76298627,42232.4259,0.616946317,295,0.042824386,2346.245883,1858.960289,129,165,57,20,99,Y
8,31,3,5,16,9,3,97,75.56075076,23.896643,42624.78864,0.597854291,303,0.042231786,2368.046402,1790.732974,137,165,45,15,117,Y
4,3,0,0,2,2,1,13,32.73786035,5.805745571,1096.507019,0.06,42,0.173468395,60.92169373,189.2422602,20,22,14,8,20,Y
3,3,0,4,2,2,1,15,26.11055221,6.580264692,1125.434443,0.06,40,0.153855005,62.52426932,171.2640963,17,22,11,8,24,Y
3,5,0,0,3,2,1,15,25.45281003,6.667309856,1130.743031,0.06,39,0.151075309,62.82096291,169.6159535,11,27,9,10,20,Y
0,3,0,2,2,2,1,19,53.07172972,6.641627702,2297.563648,0.117641199,69,0.146854932,127.6450716,348.2648359,31,38,22,9,24,Y
0,3,0,2,2,2,1,20,46.96193523,7.144993565,2274.180748,0.110072557,65,0.140072557,126.3439466,324.3341287,29,36,20,10,24,Y
0,3,0,2,2,2,1,17,48.95406287,7.033544078,2309.417846,0.112551376,67,0.140068501,128.3033554,333.7316945,29,38,20,9,22,Y
1,5,0,0,4,2,1,20,31.0404217,8.505188901,2238.657965,0.090359581,54,0.120359581,124.366078,263.4407461,21,33,16,12,24,Y
0,3,0,1,2,2,1,16,45.52951005,7.359490391,2319.276664,0.108318307,65,0.134424409,128.8508323,321.6448715,27,38,19,10,21,Y
